Date,PearClass,Price
20100820,H,"23,880"
20100820,H,"26,600"
20100820,H,"22,930"
20100820,H,"23,000"
20100820,H,"26,270"
20100820,H,"26,600"
20100820,H,"25,790"
20100820,H,"27,040"
20100820,H,"26,000"
20100820,H,"26,600"
20100820,H,"25,260"
20100820,H,"26,260"
20100820,H,"27,800"
20100820,M,"15,000"
20100820,M,"19,950"
20100820,M,"19,950"
20100820,M,"14,000"
20100820,M,"19,930"
20100820,M,"13,000"
20100820,M,"19,950"
20100820,M,"15,000"
20100820,M,"20,000"
20100820,H,"20,000"
20100819,M,"15,000"
20100819,M,"19,950"
20100819,M,"19,950"
20100819,M,"14,000"
20100819,M,"19,930"
20100819,M,"13,000"
20100819,M,"19,950"
20100819,M,"15,000"
20100819,M,"20,000"
20100819,M,"19,950"
20100819,H,"24,300"
20100819,H,"24,930"
20100819,H,"26,600"
20100819,H,"20,000"
20100819,H,"23,880"
20100819,H,"26,600"
20100819,H,"22,930"
20100819,H,"23,000"
20100819,H,"26,270"
20100819,H,"26,600"
20100819,H,"25,790"
20100819,H,"27,040"
20100819,H,"26,000"
20100819,H,"26,600"
20100819,H,"25,260"
20100819,H,"26,260"
20100819,H,"26,270"
20100819,H,"24,930"
20100819,H,"20,000"
20100819,H,"26,600"
20100819,H,"23,260"
20100819,H,"26,660"
20100819,H,"19,000"
20100819,H,"23,850"
20100819,H,"24,000"
20100819,H,"26,260"
20100819,H,"20,000"
20100818,M,"15,000"
20100818,H,"26,270"
20100818,M,"19,950"
20100818,M,"14,000"
20100818,M,"19,930"
20100818,M,"13,000"
20100818,M,"19,950"
20100818,M,"15,000"
20100818,M,"20,000"
20100818,M,"19,950"
20100818,H,"24,930"
20100818,H,"20,000"
20100818,H,"26,600"
20100818,H,"23,260"
20100818,H,"26,660"
20100818,H,"19,000"
20100818,H,"23,850"
20100818,H,"24,000"
20100818,H,"26,260"
20100818,H,"20,000"
20100818,H,"24,300"
20100818,H,"24,930"
20100818,H,"26,600"
20100818,H,"20,000"
20100818,H,"23,880"
20100818,H,"26,600"
20100818,H,"22,930"
20100818,H,"23,000"
20100818,H,"26,270"
20100818,H,"26,600"
20100818,H,"25,790"
20100818,H,"27,040"
20100818,H,"26,000"
20100818,H,"26,600"
20100818,H,"25,260"
20100818,H,"26,260"
20100818,M,"19,950"
20100817,M,"15,000"
20100817,H,"26,270"
20100817,M,"19,950"
20100817,M,"14,000"
20100817,M,"19,930"
20100817,M,"20,000"
20100817,M,"19,950"
20100817,M,"13,000"
20100817,M,"19,950"
20100817,M,"15,000"
20100817,H,"24,930"
20100817,H,"20,000"
20100817,H,"26,600"
20100817,H,"23,260"
20100817,H,"26,660"
20100817,H,"19,000"
20100817,H,"23,850"
20100817,H,"24,000"
20100817,H,"26,260"
20100817,H,"20,000"
20100817,H,"24,300"
20100817,H,"24,930"
20100817,H,"26,600"
20100817,H,"20,000"
20100817,H,"23,880"
20100817,H,"26,600"
20100817,H,"22,930"
20100817,H,"23,000"
20100817,H,"26,270"
20100817,H,"26,600"
20100817,H,"25,790"
20100817,H,"27,040"
20100817,H,"26,000"
20100817,H,"26,600"
20100817,H,"25,260"
20100817,H,"26,260"
20100817,M,"19,950"
20100816,M,"15,000"
20100816,H,"26,270"
20100816,M,"19,950"
20100816,M,"14,000"
20100816,M,"19,930"
20100816,M,"13,000"
20100816,M,"19,950"
20100816,M,"15,000"
20100816,M,"20,000"
20100816,M,"19,950"
20100816,H,"24,930"
20100816,H,"20,000"
20100816,H,"26,600"
20100816,H,"23,260"
20100816,H,"26,660"
20100816,H,"19,000"
20100816,H,"23,850"
20100816,H,"24,000"
20100816,H,"26,260"
20100816,H,"20,000"
20100816,H,"24,300"
20100816,H,"27,540"
20100816,H,"26,600"
20100816,H,"20,000"
20100816,H,"23,880"
20100816,H,"26,600"
20100816,H,"22,930"
20100816,H,"23,000"
20100816,H,"26,270"
20100816,H,"26,600"
20100816,H,"25,790"
20100816,H,"27,040"
20100816,H,"26,000"
20100816,H,"26,600"
20100816,H,"25,260"
20100816,H,"26,260"
20100816,M,"19,950"
20100814,M,"15,000"
20100814,H,"22,930"
20100814,M,"14,000"
20100814,M,"19,930"
20100814,M,"13,000"
20100814,M,"19,950"
20100814,M,"15,000"
20100814,M,"20,000"
20100814,M,"19,950"
20100814,H,"24,930"
20100814,H,"20,000"
20100814,H,"26,600"
20100814,H,"23,260"
20100814,H,"26,660"
20100814,H,"19,000"
20100814,H,"23,850"
20100814,H,"23,000"
20100814,H,"26,270"
20100814,H,"26,600"
20100814,H,"25,790"
20100814,H,"27,040"
20100814,H,"26,000"
20100814,H,"26,600"
20100814,H,"25,260"
20100814,H,"26,260"
20100814,H,"26,270"
20100814,H,"24,000"
20100814,H,"26,260"
20100814,H,"20,000"
20100814,H,"24,300"
20100814,H,"29,370"
20100814,H,"26,600"
20100814,H,"20,000"
20100814,H,"23,880"
20100814,H,"26,600"
20100814,M,"19,950"
20100813,M,"15,000"
20100813,H,"22,930"
20100813,M,"14,000"
20100813,M,"19,930"
20100813,M,"13,000"
20100813,M,"19,950"
20100813,M,"15,000"
20100813,M,"20,000"
20100813,M,"19,950"
20100813,H,"23,000"
20100813,H,"26,270"
20100813,H,"26,600"
20100813,H,"25,790"
20100813,H,"27,040"
20100813,H,"26,000"
20100813,H,"26,600"
20100813,H,"25,260"
20100813,H,"26,260"
20100813,H,"26,270"
20100813,H,"24,930"
20100813,H,"20,000"
20100813,H,"26,600"
20100813,H,"23,260"
20100813,H,"26,660"
20100813,H,"19,000"
20100813,H,"23,850"
20100813,H,"24,000"
20100813,H,"26,260"
20100813,H,"20,000"
20100813,H,"24,300"
20100813,H,"29,370"
20100813,H,"26,600"
20100813,H,"20,000"
20100813,H,"23,880"
20100813,H,"26,600"
20100813,M,"19,950"
20100812,M,"19,950"
20100812,H,"26,270"
20100812,M,"20,000"
20100812,M,"19,950"
20100812,M,"15,000"
20100812,M,"19,950"
20100812,M,"19,950"
20100812,M,"14,000"
20100812,M,"19,930"
20100812,M,"13,000"
20100812,H,"24,930"
20100812,H,"20,000"
20100812,H,"26,600"
20100812,H,"23,260"
20100812,H,"26,660"
20100812,H,"19,000"
20100812,H,"23,850"
20100812,H,"24,000"
20100812,H,"26,260"
20100812,H,"20,000"
20100812,H,"24,300"
20100812,H,"29,370"
20100812,H,"26,600"
20100812,H,"20,000"
20100812,H,"23,880"
20100812,H,"26,600"
20100812,H,"22,930"
20100812,H,"23,000"
20100812,H,"26,270"
20100812,H,"26,600"
20100812,H,"25,790"
20100812,H,"27,040"
20100812,H,"26,000"
20100812,H,"26,600"
20100812,H,"25,260"
20100812,H,"26,260"
20100812,M,"15,000"
20100811,H,"25,260"
20100811,H,"26,260"
20100811,H,"26,270"
20100811,H,"24,930"
20100811,H,"20,000"
20100811,H,"26,600"
20100811,H,"23,260"
20100811,H,"26,660"
20100811,H,"19,000"
20100811,H,"23,850"
20100811,H,"24,000"
20100811,H,"26,260"
20100811,H,"20,000"
20100811,H,"24,300"
20100811,H,"24,930"
20100811,H,"26,600"
20100811,H,"20,000"
20100811,H,"23,880"
20100811,H,"26,600"
20100811,H,"22,930"
20100811,H,"23,000"
20100811,H,"26,270"
20100811,H,"26,600"
20100811,H,"25,790"
20100811,H,"27,040"
20100811,H,"26,000"
20100811,H,"26,600"
20100811,M,"15,000"
20100811,M,"19,950"
20100811,M,"19,950"
20100811,M,"14,000"
20100811,M,"19,930"
20100811,M,"13,000"
20100811,M,"19,950"
20100811,M,"15,000"
20100811,M,"20,000"
20100811,M,"19,950"
20100810,M,"19,950"
20100810,H,"26,260"
20100810,M,"19,930"
20100810,M,"13,000"
20100810,M,"19,950"
20100810,M,"15,000"
20100810,M,"20,000"
20100810,M,"19,950"
20100810,H,"20,000"
20100810,H,"24,300"
20100810,H,"24,930"
20100810,H,"26,600"
20100810,H,"20,000"
20100810,H,"23,880"
20100810,H,"26,600"
20100810,H,"22,930"
20100810,H,"23,000"
20100810,H,"26,270"
20100810,H,"26,600"
20100810,H,"25,790"
20100810,H,"27,040"
20100810,H,"26,000"
20100810,H,"26,600"
20100810,H,"25,260"
20100810,H,"26,260"
20100810,H,"26,270"
20100810,M,"14,000"
20100810,M,"19,950"
20100810,H,"24,930"
20100810,H,"19,000"
20100810,H,"26,600"
20100810,H,"26,260"
20100810,H,"26,660"
20100810,H,"19,000"
20100810,H,"23,850"
20100810,H,"24,000"
20100810,M,"14,000"
20100809,H,"26,270"
20100809,H,"22,930"
20100809,H,"23,000"
20100809,H,"26,270"
20100809,H,"26,600"
20100809,H,"25,790"
20100809,H,"27,040"
20100809,H,"26,000"
20100809,H,"26,600"
20100809,H,"23,880"
20100809,H,"26,600"
20100809,M,"14,000"
20100809,M,"19,950"
20100809,M,"19,950"
20100809,M,"14,000"
20100809,M,"19,930"
20100809,M,"13,000"
20100809,M,"19,950"
20100809,M,"15,000"
20100809,M,"20,000"
20100809,M,"19,950"
20100809,M,"16,200"
20100809,H,"24,930"
20100809,H,"19,000"
20100809,H,"26,600"
20100809,H,"26,260"
20100809,H,"26,660"
20100809,H,"19,000"
20100809,H,"23,850"
20100809,H,"24,000"
20100809,H,"26,260"
20100809,H,"20,000"
20100809,H,"24,300"
20100809,H,"24,930"
20100809,H,"26,600"
20100809,H,"20,000"
20100809,H,"25,260"
20100809,H,"26,260"
20100807,M,"14,000"
20100807,H,"26,270"
20100807,M,"19,950"
20100807,M,"14,000"
20100807,M,"19,930"
20100807,M,"13,000"
20100807,M,"19,950"
20100807,M,"15,000"
20100807,M,"20,000"
20100807,M,"19,950"
20100807,M,"16,200"
20100807,H,"24,930"
20100807,H,"19,000"
20100807,H,"26,600"
20100807,H,"26,260"
20100807,H,"26,660"
20100807,H,"19,000"
20100807,H,"23,850"
20100807,H,"24,000"
20100807,H,"26,260"
20100807,H,"20,000"
20100807,H,"24,300"
20100807,H,"24,930"
20100807,H,"26,600"
20100807,H,"20,000"
20100807,H,"23,880"
20100807,H,"26,600"
20100807,H,"22,930"
20100807,H,"23,000"
20100807,H,"26,270"
20100807,H,"26,600"
20100807,H,"25,790"
20100807,H,"27,040"
20100807,H,"26,000"
20100807,H,"26,600"
20100807,H,"25,260"
20100807,M,"19,950"
20100806,M,"14,000"
20100806,M,"19,950"
20100806,M,"19,950"
20100806,M,"14,000"
20100806,M,"19,930"
20100806,M,"13,000"
20100806,M,"19,950"
20100806,M,"15,000"
20100806,M,"20,000"
20100806,M,"19,950"
20100806,M,"16,200"
20100806,H,"23,880"
20100806,H,"26,600"
20100806,H,"22,930"
20100806,H,"23,000"
20100806,H,"26,270"
20100806,H,"26,600"
20100806,H,"25,790"
20100806,H,"27,040"
20100806,H,"26,000"
20100806,H,"26,600"
20100806,H,"25,260"
20100806,H,"26,270"
20100806,H,"24,930"
20100806,H,"19,000"
20100806,H,"26,600"
20100806,H,"20,000"
20100806,H,"26,600"
20100806,H,"26,260"
20100806,H,"26,660"
20100806,H,"19,000"
20100806,H,"23,850"
20100806,H,"24,000"
20100806,H,"26,260"
20100806,H,"20,000"
20100806,H,"24,300"
20100806,H,"24,930"
20100805,M,"16,200"
20100805,H,"26,270"
20100805,M,"19,950"
20100805,M,"19,950"
20100805,M,"14,000"
20100805,M,"19,930"
20100805,M,"13,000"
20100805,M,"19,950"
20100805,M,"15,000"
20100805,M,"20,000"
20100805,M,"19,950"
20100805,H,"24,930"
20100805,H,"19,000"
20100805,H,"26,600"
20100805,H,"26,260"
20100805,H,"26,660"
20100805,H,"19,000"
20100805,H,"23,850"
20100805,H,"24,000"
20100805,H,"26,260"
20100805,H,"20,000"
20100805,H,"24,300"
20100805,H,"24,930"
20100805,H,"26,600"
20100805,H,"20,000"
20100805,H,"23,880"
20100805,H,"26,600"
20100805,H,"22,930"
20100805,H,"23,000"
20100805,H,"26,270"
20100805,H,"26,600"
20100805,H,"25,790"
20100805,H,"27,040"
20100805,H,"26,000"
20100805,H,"26,600"
20100805,H,"25,260"
20100805,M,"14,000"
20100804,M,"14,000"
20100804,H,"26,270"
20100804,M,"19,950"
20100804,M,"14,000"
20100804,M,"19,930"
20100804,M,"13,000"
20100804,M,"19,950"
20100804,M,"15,000"
20100804,M,"20,000"
20100804,M,"19,950"
20100804,M,"16,200"
20100804,H,"24,930"
20100804,H,"19,000"
20100804,H,"26,600"
20100804,H,"26,260"
20100804,H,"26,660"
20100804,H,"19,000"
20100804,H,"23,850"
20100804,H,"24,000"
20100804,H,"26,260"
20100804,H,"20,000"
20100804,H,"24,300"
20100804,H,"24,930"
20100804,H,"26,600"
20100804,H,"20,000"
20100804,H,"23,880"
20100804,H,"26,600"
20100804,H,"22,930"
20100804,H,"23,000"
20100804,H,"26,270"
20100804,H,"26,600"
20100804,H,"25,790"
20100804,H,"27,040"
20100804,H,"26,000"
20100804,H,"26,600"
20100804,H,"25,260"
20100804,M,"19,950"
20100803,M,"19,950"
20100803,H,"26,600"
20100803,M,"14,000"
20100803,M,"14,000"
20100803,M,"19,930"
20100803,M,"13,000"
20100803,M,"19,950"
20100803,M,"15,000"
20100803,M,"20,000"
20100803,M,"19,950"
20100803,M,"16,200"
20100803,H,"22,930"
20100803,H,"23,000"
20100803,H,"26,270"
20100803,H,"26,600"
20100803,H,"25,790"
20100803,H,"27,040"
20100803,H,"26,000"
20100803,H,"26,600"
20100803,H,"25,260"
20100803,H,"27,800"
20100803,H,"24,930"
20100803,H,"20,000"
20100803,H,"26,600"
20100803,H,"26,260"
20100803,H,"26,660"
20100803,H,"19,000"
20100803,H,"23,850"
20100803,H,"24,000"
20100803,H,"26,260"
20100803,H,"20,000"
20100803,H,"24,300"
20100803,H,"24,930"
20100803,H,"26,600"
20100803,H,"20,000"
20100803,H,"23,880"
20100803,M,"19,950"
20100802,M,"14,000"
20100802,H,"27,800"
20100802,M,"19,950"
20100802,M,"14,000"
20100802,M,"19,930"
20100802,M,"13,000"
20100802,M,"19,950"
20100802,M,"15,000"
20100802,M,"20,000"
20100802,M,"19,950"
20100802,M,"16,200"
20100802,H,"24,930"
20100802,H,"20,000"
20100802,H,"26,600"
20100802,H,"26,260"
20100802,H,"26,660"
20100802,H,"19,000"
20100802,H,"23,850"
20100802,H,"24,000"
20100802,H,"26,260"
20100802,H,"20,000"
20100802,H,"24,300"
20100802,H,"24,930"
20100802,H,"26,600"
20100802,H,"20,000"
20100802,H,"23,880"
20100802,H,"26,600"
20100802,H,"22,930"
20100802,H,"23,000"
20100802,H,"26,270"
20100802,H,"26,600"
20100802,H,"25,790"
20100802,H,"27,040"
20100802,H,"26,000"
20100802,H,"26,600"
20100802,H,"25,260"
20100802,M,"19,950"
20100731,H,"24,300"
20100731,H,"24,930"
20100731,H,"26,600"
20100731,H,"20,000"
20100731,H,"26,660"
20100731,H,"19,000"
20100731,H,"23,850"
20100731,H,"24,000"
20100731,H,"26,260"
20100731,H,"20,000"
20100731,M,"20,000"
20100731,M,"19,950"
20100731,M,"16,200"
20100731,M,"14,000"
20100731,M,"19,950"
20100731,M,"19,950"
20100731,M,"14,000"
20100731,M,"19,930"
20100731,M,"13,000"
20100731,M,"19,950"
20100731,M,"15,000"
20100731,H,"24,930"
20100731,H,"20,000"
20100731,H,"26,600"
20100731,H,"26,260"
20100731,H,"23,880"
20100731,H,"26,600"
20100731,H,"22,930"
20100731,H,"23,000"
20100731,H,"26,270"
20100731,H,"26,600"
20100731,H,"25,790"
20100731,H,"27,040"
20100731,H,"26,000"
20100731,H,"26,600"
20100731,H,"25,260"
20100731,H,"27,800"
20100730,M,"14,000"
20100730,H,"27,800"
20100730,M,"19,950"
20100730,M,"14,000"
20100730,M,"19,930"
20100730,M,"13,000"
20100730,M,"19,950"
20100730,M,"15,000"
20100730,M,"20,000"
20100730,M,"19,950"
20100730,M,"16,200"
20100730,H,"24,930"
20100730,H,"20,000"
20100730,H,"26,600"
20100730,H,"26,260"
20100730,H,"26,660"
20100730,H,"19,000"
20100730,H,"23,850"
20100730,H,"24,000"
20100730,H,"26,260"
20100730,H,"20,000"
20100730,H,"24,300"
20100730,H,"24,930"
20100730,H,"26,600"
20100730,H,"20,000"
20100730,H,"23,880"
20100730,H,"26,600"
20100730,H,"22,930"
20100730,H,"23,000"
20100730,H,"26,270"
20100730,H,"26,600"
20100730,H,"25,790"
20100730,H,"27,040"
20100730,H,"26,000"
20100730,H,"26,600"
20100730,H,"25,260"
20100730,M,"19,950"
20100729,H,"26,260"
20100729,M,"16,200"
20100729,H,"19,000"
20100729,H,"23,850"
20100729,H,"21,600"
20100729,H,"24,000"
20100729,H,"24,930"
20100729,H,"20,000"
20100729,H,"26,600"
20100729,H,"26,260"
20100729,H,"20,000"
20100729,H,"24,300"
20100729,H,"24,930"
20100729,H,"26,600"
20100729,H,"20,000"
20100729,H,"23,880"
20100729,H,"26,600"
20100729,H,"22,930"
20100729,H,"23,000"
20100729,H,"26,270"
20100729,H,"26,600"
20100729,H,"25,790"
20100729,H,"27,040"
20100729,H,"26,000"
20100729,H,"26,600"
20100729,H,"25,260"
20100729,H,"27,800"
20100729,M,"14,000"
20100729,M,"19,950"
20100729,M,"19,950"
20100729,M,"14,000"
20100729,M,"19,930"
20100729,M,"13,000"
20100729,M,"19,950"
20100729,M,"15,000"
20100729,M,"20,000"
20100729,M,"19,950"
20100729,H,"26,660"
20100728,H,"26,600"
20100728,M,"16,200"
20100728,H,"25,220"
20100728,H,"26,000"
20100728,H,"26,600"
20100728,H,"25,260"
20100728,H,"23,260"
20100728,H,"20,000"
20100728,H,"26,600"
20100728,H,"26,260"
20100728,H,"26,660"
20100728,H,"19,000"
20100728,H,"23,850"
20100728,H,"21,600"
20100728,H,"24,000"
20100728,H,"26,260"
20100728,H,"20,000"
20100728,H,"24,300"
20100728,H,"23,260"
20100728,H,"26,600"
20100728,H,"20,000"
20100728,H,"23,270"
20100728,H,"26,600"
20100728,H,"22,930"
20100728,H,"23,000"
20100728,H,"26,270"
20100728,H,"27,800"
20100728,M,"14,000"
20100728,M,"19,950"
20100728,M,"19,950"
20100728,M,"14,000"
20100728,M,"13,000"
20100728,M,"19,950"
20100728,M,"15,000"
20100728,M,"20,000"
20100728,M,"19,950"
20100728,H,"25,790"
20100727,H,"23,260"
20100727,M,"16,200"
20100727,H,"20,000"
20100727,H,"23,270"
20100727,H,"26,600"
20100727,H,"22,930"
20100727,H,"23,000"
20100727,H,"26,270"
20100727,H,"26,600"
20100727,H,"25,790"
20100727,H,"25,220"
20100727,H,"26,000"
20100727,H,"26,600"
20100727,H,"25,260"
20100727,H,"27,800"
20100727,M,"19,950"
20100727,M,"19,950"
20100727,M,"14,000"
20100727,H,"23,260"
20100727,H,"20,000"
20100727,H,"26,600"
20100727,H,"26,260"
20100727,H,"26,660"
20100727,H,"19,000"
20100727,H,"23,850"
20100727,H,"21,600"
20100727,H,"24,000"
20100727,H,"26,260"
20100727,H,"20,000"
20100727,H,"24,300"
20100727,M,"14,000"
20100727,M,"13,000"
20100727,M,"19,950"
20100727,M,"15,000"
20100727,M,"20,000"
20100727,M,"19,950"
20100727,H,"26,600"
20100726,H,"20,000"
20100726,M,"16,200"
20100726,H,"23,260"
20100726,H,"26,600"
20100726,H,"20,000"
20100726,H,"23,270"
20100726,H,"23,260"
20100726,H,"20,000"
20100726,H,"26,600"
20100726,H,"26,260"
20100726,H,"26,660"
20100726,H,"19,000"
20100726,H,"23,850"
20100726,H,"21,600"
20100726,H,"24,000"
20100726,H,"26,260"
20100726,H,"26,600"
20100726,H,"22,930"
20100726,H,"23,000"
20100726,H,"26,270"
20100726,H,"26,600"
20100726,H,"25,790"
20100726,H,"25,220"
20100726,H,"26,000"
20100726,H,"26,600"
20100726,H,"25,260"
20100726,H,"27,800"
20100726,M,"14,000"
20100726,M,"19,950"
20100726,M,"19,950"
20100726,M,"14,000"
20100726,M,"13,000"
20100726,M,"19,950"
20100726,M,"15,000"
20100726,M,"20,000"
20100726,M,"19,950"
20100726,H,"24,300"
20100724,H,"26,600"
20100724,M,"16,200"
20100724,H,"26,660"
20100724,H,"19,000"
20100724,H,"23,850"
20100724,H,"21,600"
20100724,H,"24,000"
20100724,H,"26,260"
20100724,H,"20,000"
20100724,H,"24,300"
20100724,H,"23,260"
20100724,H,"26,600"
20100724,H,"20,000"
20100724,H,"23,270"
20100724,H,"26,600"
20100724,H,"22,930"
20100724,H,"23,000"
20100724,H,"26,270"
20100724,H,"26,600"
20100724,H,"25,790"
20100724,H,"25,220"
20100724,H,"26,000"
20100724,H,"26,600"
20100724,H,"25,260"
20100724,H,"27,800"
20100724,H,"23,260"
20100724,H,"20,000"
20100724,M,"15,000"
20100724,M,"19,950"
20100724,M,"19,950"
20100724,M,"14,000"
20100724,M,"13,000"
20100724,M,"19,950"
20100724,M,"15,000"
20100724,M,"20,000"
20100724,M,"19,950"
20100724,H,"26,260"
20100723,H,"23,260"
20100723,H,"20,000"
20100723,H,"26,600"
20100723,H,"26,260"
20100723,H,"26,660"
20100723,H,"19,000"
20100723,H,"23,850"
20100723,H,"21,600"
20100723,H,"24,000"
20100723,H,"26,260"
20100723,H,"20,000"
20100723,H,"24,300"
20100723,H,"23,260"
20100723,H,"26,600"
20100723,H,"20,000"
20100723,H,"23,270"
20100723,H,"26,600"
20100723,H,"22,930"
20100723,H,"23,000"
20100723,H,"26,270"
20100723,H,"26,600"
20100723,H,"25,790"
20100723,H,"25,220"
20100723,H,"26,000"
20100723,H,"26,600"
20100723,H,"25,260"
20100723,H,"27,800"
20100723,M,"15,000"
20100723,M,"19,950"
20100723,M,"19,950"
20100723,M,"14,000"
20100723,M,"13,000"
20100723,M,"19,950"
20100723,M,"15,000"
20100723,M,"20,000"
20100723,M,"19,950"
20100723,M,"16,200"
20100722,H,"23,260"
20100722,M,"16,200"
20100722,H,"26,600"
20100722,H,"26,260"
20100722,H,"26,660"
20100722,H,"19,000"
20100722,H,"23,850"
20100722,H,"21,600"
20100722,H,"24,000"
20100722,H,"26,260"
20100722,H,"20,000"
20100722,H,"24,300"
20100722,H,"23,260"
20100722,H,"26,600"
20100722,H,"20,000"
20100722,H,"23,810"
20100722,H,"26,600"
20100722,H,"22,930"
20100722,H,"23,000"
20100722,H,"26,270"
20100722,H,"26,600"
20100722,H,"25,790"
20100722,H,"25,220"
20100722,H,"26,000"
20100722,H,"26,600"
20100722,H,"25,260"
20100722,H,"27,800"
20100722,M,"15,000"
20100722,M,"19,950"
20100722,M,"19,950"
20100722,M,"14,000"
20100722,M,"13,000"
20100722,M,"19,950"
20100722,M,"15,000"
20100722,M,"20,000"
20100722,M,"19,950"
20100722,H,"20,000"
20100721,H,"25,260"
20100721,M,"19,950"
20100721,H,"23,260"
20100721,H,"19,000"
20100721,H,"26,600"
20100721,H,"26,260"
20100721,H,"26,660"
20100721,H,"19,000"
20100721,H,"23,850"
20100721,H,"21,600"
20100721,H,"24,000"
20100721,H,"26,260"
20100721,H,"20,000"
20100721,H,"24,300"
20100721,H,"23,260"
20100721,H,"26,600"
20100721,H,"20,000"
20100721,H,"23,810"
20100721,H,"26,600"
20100721,H,"22,930"
20100721,H,"23,000"
20100721,H,"26,270"
20100721,H,"26,600"
20100721,H,"25,790"
20100721,H,"25,220"
20100721,H,"26,000"
20100721,H,"26,600"
20100721,M,"16,200"
20100721,M,"14,000"
20100721,M,"19,950"
20100721,M,"19,950"
20100721,M,"14,000"
20100721,M,"13,000"
20100721,M,"19,950"
20100721,M,"15,000"
20100721,M,"20,000"
20100721,H,"27,800"
20100720,H,"25,260"
20100720,M,"16,200"
20100720,H,"22,930"
20100720,H,"23,000"
20100720,H,"26,270"
20100720,H,"26,600"
20100720,H,"25,790"
20100720,H,"25,220"
20100720,H,"23,260"
20100720,H,"17,000"
20100720,H,"26,600"
20100720,H,"26,260"
20100720,H,"26,660"
20100720,H,"19,000"
20100720,H,"23,850"
20100720,H,"21,600"
20100720,H,"24,000"
20100720,H,"26,260"
20100720,H,"20,000"
20100720,H,"24,300"
20100720,H,"23,260"
20100720,H,"26,600"
20100720,H,"20,000"
20100720,H,"23,810"
20100720,H,"26,600"
20100720,H,"26,000"
20100720,H,"26,600"
20100720,M,"12,000"
20100720,M,"19,950"
20100720,M,"19,950"
20100720,M,"14,000"
20100720,M,"13,000"
20100720,M,"19,950"
20100720,M,"15,000"
20100720,M,"20,000"
20100720,M,"19,950"
20100720,H,"27,800"
20100719,M,"12,000"
20100719,H,"27,800"
20100719,M,"19,950"
20100719,M,"14,000"
20100719,M,"13,000"
20100719,M,"19,950"
20100719,M,"15,000"
20100719,M,"20,000"
20100719,M,"19,950"
20100719,M,"16,200"
20100719,H,"23,260"
20100719,H,"17,000"
20100719,H,"26,600"
20100719,H,"26,260"
20100719,H,"26,660"
20100719,H,"19,000"
20100719,H,"23,850"
20100719,H,"21,600"
20100719,H,"24,000"
20100719,H,"26,260"
20100719,H,"20,000"
20100719,H,"24,300"
20100719,H,"23,260"
20100719,H,"26,600"
20100719,H,"20,000"
20100719,H,"23,810"
20100719,H,"26,600"
20100719,H,"22,930"
20100719,H,"23,000"
20100719,H,"26,270"
20100719,H,"26,600"
20100719,H,"25,790"
20100719,H,"25,220"
20100719,H,"26,000"
20100719,H,"26,600"
20100719,H,"25,260"
20100719,M,"19,950"
20100717,H,"26,600"
20100717,H,"20,000"
20100717,H,"23,810"
20100717,H,"26,600"
20100717,H,"21,600"
20100717,H,"24,000"
20100717,H,"26,260"
20100717,H,"20,000"
20100717,H,"24,300"
20100717,H,"23,260"
20100717,M,"12,000"
20100717,M,"19,950"
20100717,M,"19,950"
20100717,M,"14,000"
20100717,M,"13,000"
20100717,M,"19,950"
20100717,M,"15,000"
20100717,M,"20,000"
20100717,M,"19,950"
20100717,M,"16,200"
20100717,H,"22,930"
20100717,H,"23,000"
20100717,H,"26,270"
20100717,H,"26,600"
20100717,H,"25,790"
20100717,H,"25,220"
20100717,H,"26,000"
20100717,H,"26,600"
20100717,H,"25,260"
20100717,H,"27,800"
20100717,H,"23,260"
20100717,H,"17,000"
20100717,H,"26,600"
20100717,H,"26,260"
20100717,H,"26,660"
20100717,H,"19,000"
20100717,H,"23,850"
20100716,M,"15,000"
20100716,M,"20,000"
20100716,M,"19,950"
20100716,M,"16,200"
20100716,M,"12,000"
20100716,M,"19,950"
20100716,M,"19,950"
20100716,M,"14,000"
20100716,M,"13,000"
20100716,M,"19,950"
20100716,H,"23,260"
20100716,H,"17,000"
20100716,H,"26,600"
20100716,H,"26,260"
20100716,H,"26,660"
20100716,H,"19,000"
20100716,H,"23,850"
20100716,H,"21,600"
20100716,H,"24,000"
20100716,H,"26,260"
20100716,H,"20,000"
20100716,H,"24,300"
20100716,H,"23,260"
20100716,H,"26,600"
20100716,H,"20,000"
20100716,H,"23,810"
20100716,H,"26,600"
20100716,H,"22,930"
20100716,H,"23,000"
20100716,H,"26,270"
20100716,H,"26,600"
20100716,H,"25,790"
20100716,H,"25,220"
20100716,H,"26,000"
20100716,H,"26,600"
20100716,H,"25,260"
20100716,H,"27,800"
20100715,H,"23,260"
20100715,H,"26,600"
20100715,H,"26,600"
20100715,H,"25,790"
20100715,H,"25,220"
20100715,H,"26,000"
20100715,H,"26,600"
20100715,H,"25,260"
20100715,H,"27,800"
20100715,H,"26,260"
20100715,H,"26,660"
20100715,H,"19,000"
20100715,H,"23,850"
20100715,M,"10,000"
20100715,M,"19,950"
20100715,M,"19,950"
20100715,M,"14,000"
20100715,M,"13,000"
20100715,M,"19,950"
20100715,M,"15,000"
20100715,M,"20,000"
20100715,M,"19,950"
20100715,M,"16,200"
20100715,H,"21,600"
20100715,H,"24,000"
20100715,H,"26,260"
20100715,H,"20,000"
20100715,H,"24,300"
20100715,H,"23,260"
20100715,H,"26,600"
20100715,H,"20,000"
20100715,H,"23,810"
